polarity,physical_row,physical_col,core_row,core_col,net,electrical,x_um,y_um
P,0,0,,,EDGE,0,0.000,0.000
P,0,1,,,EDGE,0,4.000,0.000
P,0,2,,,EDGE,0,8.000,0.000
P,0,3,,,EDGE,0,12.000,0.000
P,0,4,,,EDGE,0,16.000,0.000
P,0,5,,,EDGE,0,20.000,0.000
P,0,6,,,EDGE,0,24.000,0.000
P,0,7,,,EDGE,0,28.000,0.000
P,0,8,,,EDGE,0,32.000,0.000
P,0,9,,,EDGE,0,36.000,0.000
P,0,10,,,EDGE,0,40.000,0.000
P,0,11,,,EDGE,0,44.000,0.000
P,0,12,,,EDGE,0,48.000,0.000
P,0,13,,,EDGE,0,52.000,0.000
P,0,14,,,EDGE,0,56.000,0.000
P,0,15,,,EDGE,0,60.000,0.000
P,0,16,,,EDGE,0,64.000,0.000
P,0,17,,,EDGE,0,68.000,0.000
P,0,18,,,EDGE,0,72.000,0.000
P,0,19,,,EDGE,0,76.000,0.000
P,0,20,,,EDGE,0,80.000,0.000
P,0,21,,,EDGE,0,84.000,0.000
P,0,22,,,EDGE,0,88.000,0.000
P,0,23,,,EDGE,0,92.000,0.000
P,0,24,,,EDGE,0,96.000,0.000
P,0,25,,,EDGE,0,100.000,0.000
P,0,26,,,EDGE,0,104.000,0.000
P,0,27,,,EDGE,0,108.000,0.000
P,0,28,,,EDGE,0,112.000,0.000
P,0,29,,,EDGE,0,116.000,0.000
P,0,30,,,EDGE,0,120.000,0.000
P,0,31,,,EDGE,0,124.000,0.000
P,0,32,,,EDGE,0,128.000,0.000
P,0,33,,,EDGE,0,132.000,0.000
P,0,34,,,EDGE,0,136.000,0.000
P,0,35,,,EDGE,0,140.000,0.000
P,0,36,,,EDGE,0,144.000,0.000
P,0,37,,,EDGE,0,148.000,0.000
P,0,38,,,EDGE,0,152.000,0.000
P,0,39,,,EDGE,0,156.000,0.000
P,0,40,,,EDGE,0,160.000,0.000
P,0,41,,,EDGE,0,164.000,0.000
P,0,42,,,EDGE,0,168.000,0.000
P,0,43,,,EDGE,0,172.000,0.000
P,0,44,,,EDGE,0,176.000,0.000
P,0,45,,,EDGE,0,180.000,0.000
P,0,46,,,EDGE,0,184.000,0.000
P,0,47,,,EDGE,0,188.000,0.000
P,0,48,,,EDGE,0,192.000,0.000
P,0,49,,,EDGE,0,196.000,0.000
P,0,50,,,EDGE,0,200.000,0.000
P,0,51,,,EDGE,0,204.000,0.000
P,0,52,,,EDGE,0,208.000,0.000
P,0,53,,,EDGE,0,212.000,0.000
P,0,54,,,EDGE,0,216.000,0.000
P,0,55,,,EDGE,0,220.000,0.000
P,0,56,,,EDGE,0,224.000,0.000
P,0,57,,,EDGE,0,228.000,0.000
P,0,58,,,EDGE,0,232.000,0.000
P,0,59,,,EDGE,0,236.000,0.000
P,0,60,,,EDGE,0,240.000,0.000
P,0,61,,,EDGE,0,244.000,0.000
P,0,62,,,EDGE,0,248.000,0.000
P,0,63,,,EDGE,0,252.000,0.000
P,0,64,,,EDGE,0,256.000,0.000
P,0,65,,,EDGE,0,260.000,0.000
P,1,0,,,EDGE,0,0.000,4.000
P,1,1,0,0,B11,1,4.000,4.000
P,1,2,0,1,B11,1,8.000,4.000
P,1,3,0,2,B11,1,12.000,4.000
P,1,4,0,3,B11,1,16.000,4.000
P,1,5,0,4,B11,1,20.000,4.000
P,1,6,0,5,B11,1,24.000,4.000
P,1,7,0,6,B11,1,28.000,4.000
P,1,8,0,7,B11,1,32.000,4.000
P,1,9,0,8,B11,1,36.000,4.000
P,1,10,0,9,B11,1,40.000,4.000
P,1,11,0,10,B11,1,44.000,4.000
P,1,12,0,11,B11,1,48.000,4.000
P,1,13,0,12,B11,1,52.000,4.000
P,1,14,0,13,B11,1,56.000,4.000
P,1,15,0,14,B11,1,60.000,4.000
P,1,16,0,15,B11,1,64.000,4.000
P,1,17,0,16,B11,1,68.000,4.000
P,1,18,0,17,B11,1,72.000,4.000
P,1,19,0,18,B11,1,76.000,4.000
P,1,20,0,19,B11,1,80.000,4.000
P,1,21,0,20,B11,1,84.000,4.000
P,1,22,0,21,B11,1,88.000,4.000
P,1,23,0,22,B11,1,92.000,4.000
P,1,24,0,23,B11,1,96.000,4.000
P,1,25,0,24,B11,1,100.000,4.000
P,1,26,0,25,B11,1,104.000,4.000
P,1,27,0,26,B11,1,108.000,4.000
P,1,28,0,27,B11,1,112.000,4.000
P,1,29,0,28,B11,1,116.000,4.000
P,1,30,0,29,B11,1,120.000,4.000
P,1,31,0,30,B11,1,124.000,4.000
P,1,32,0,31,B11,1,128.000,4.000
P,1,33,0,32,B11,1,132.000,4.000
P,1,34,0,33,B11,1,136.000,4.000
P,1,35,0,34,B11,1,140.000,4.000
P,1,36,0,35,B11,1,144.000,4.000
P,1,37,0,36,B11,1,148.000,4.000
P,1,38,0,37,B11,1,152.000,4.000
P,1,39,0,38,B11,1,156.000,4.000
P,1,40,0,39,B11,1,160.000,4.000
P,1,41,0,40,B11,1,164.000,4.000
P,1,42,0,41,B11,1,168.000,4.000
P,1,43,0,42,B11,1,172.000,4.000
P,1,44,0,43,B11,1,176.000,4.000
P,1,45,0,44,B11,1,180.000,4.000
P,1,46,0,45,B11,1,184.000,4.000
P,1,47,0,46,B11,1,188.000,4.000
P,1,48,0,47,B11,1,192.000,4.000
P,1,49,0,48,B11,1,196.000,4.000
P,1,50,0,49,B11,1,200.000,4.000
P,1,51,0,50,B11,1,204.000,4.000
P,1,52,0,51,B11,1,208.000,4.000
P,1,53,0,52,B11,1,212.000,4.000
P,1,54,0,53,B11,1,216.000,4.000
P,1,55,0,54,B11,1,220.000,4.000
P,1,56,0,55,B11,1,224.000,4.000
P,1,57,0,56,B11,1,228.000,4.000
P,1,58,0,57,B11,1,232.000,4.000
P,1,59,0,58,B11,1,236.000,4.000
P,1,60,0,59,B11,1,240.000,4.000
P,1,61,0,60,B11,1,244.000,4.000
P,1,62,0,61,B11,1,248.000,4.000
P,1,63,0,62,B11,1,252.000,4.000
P,1,64,0,63,B6,1,256.000,4.000
P,1,65,,,EDGE,0,260.000,4.000
P,2,0,,,EDGE,0,0.000,8.000
P,2,1,1,0,B11,1,4.000,8.000
P,2,2,1,1,B11,1,8.000,8.000
P,2,3,1,2,B11,1,12.000,8.000
P,2,4,1,3,B11,1,16.000,8.000
P,2,5,1,4,B11,1,20.000,8.000
P,2,6,1,5,B11,1,24.000,8.000
P,2,7,1,6,B11,1,28.000,8.000
P,2,8,1,7,B11,1,32.000,8.000
P,2,9,1,8,B11,1,36.000,8.000
P,2,10,1,9,B11,1,40.000,8.000
P,2,11,1,10,B11,1,44.000,8.000
P,2,12,1,11,B11,1,48.000,8.000
P,2,13,1,12,B11,1,52.000,8.000
P,2,14,1,13,B11,1,56.000,8.000
P,2,15,1,14,B11,1,60.000,8.000
P,2,16,1,15,B11,1,64.000,8.000
P,2,17,1,16,B11,1,68.000,8.000
P,2,18,1,17,B11,1,72.000,8.000
P,2,19,1,18,B11,1,76.000,8.000
P,2,20,1,19,B11,1,80.000,8.000
P,2,21,1,20,B11,1,84.000,8.000
P,2,22,1,21,B11,1,88.000,8.000
P,2,23,1,22,B11,1,92.000,8.000
P,2,24,1,23,B11,1,96.000,8.000
P,2,25,1,24,B11,1,100.000,8.000
P,2,26,1,25,B11,1,104.000,8.000
P,2,27,1,26,B11,1,108.000,8.000
P,2,28,1,27,B11,1,112.000,8.000
P,2,29,1,28,B11,1,116.000,8.000
P,2,30,1,29,B11,1,120.000,8.000
P,2,31,1,30,B11,1,124.000,8.000
P,2,32,1,31,B11,1,128.000,8.000
P,2,33,1,32,B11,1,132.000,8.000
P,2,34,1,33,B11,1,136.000,8.000
P,2,35,1,34,B11,1,140.000,8.000
P,2,36,1,35,B11,1,144.000,8.000
P,2,37,1,36,B11,1,148.000,8.000
P,2,38,1,37,B11,1,152.000,8.000
P,2,39,1,38,B11,1,156.000,8.000
P,2,40,1,39,B11,1,160.000,8.000
P,2,41,1,40,B11,1,164.000,8.000
P,2,42,1,41,B11,1,168.000,8.000
P,2,43,1,42,B11,1,172.000,8.000
P,2,44,1,43,B11,1,176.000,8.000
P,2,45,1,44,B11,1,180.000,8.000
P,2,46,1,45,B11,1,184.000,8.000
P,2,47,1,46,B11,1,188.000,8.000
P,2,48,1,47,B11,1,192.000,8.000
P,2,49,1,48,B11,1,196.000,8.000
P,2,50,1,49,B11,1,200.000,8.000
P,2,51,1,50,B11,1,204.000,8.000
P,2,52,1,51,B11,1,208.000,8.000
P,2,53,1,52,B11,1,212.000,8.000
P,2,54,1,53,B11,1,216.000,8.000
P,2,55,1,54,B11,1,220.000,8.000
P,2,56,1,55,B11,1,224.000,8.000
P,2,57,1,56,B11,1,228.000,8.000
P,2,58,1,57,B11,1,232.000,8.000
P,2,59,1,58,B11,1,236.000,8.000
P,2,60,1,59,B11,1,240.000,8.000
P,2,61,1,60,B11,1,244.000,8.000
P,2,62,1,61,B11,1,248.000,8.000
P,2,63,1,62,B11,1,252.000,8.000
P,2,64,1,63,B7,1,256.000,8.000
P,2,65,,,EDGE,0,260.000,8.000
P,3,0,,,EDGE,0,0.000,12.000
P,3,1,2,0,B11,1,4.000,12.000
P,3,2,2,1,B11,1,8.000,12.000
P,3,3,2,2,B11,1,12.000,12.000
P,3,4,2,3,B11,1,16.000,12.000
P,3,5,2,4,B11,1,20.000,12.000
P,3,6,2,5,B11,1,24.000,12.000
P,3,7,2,6,B11,1,28.000,12.000
P,3,8,2,7,B11,1,32.000,12.000
P,3,9,2,8,B11,1,36.000,12.000
P,3,10,2,9,B11,1,40.000,12.000
P,3,11,2,10,B11,1,44.000,12.000
P,3,12,2,11,B11,1,48.000,12.000
P,3,13,2,12,B11,1,52.000,12.000
P,3,14,2,13,B11,1,56.000,12.000
P,3,15,2,14,B11,1,60.000,12.000
P,3,16,2,15,B11,1,64.000,12.000
P,3,17,2,16,B11,1,68.000,12.000
P,3,18,2,17,B11,1,72.000,12.000
P,3,19,2,18,B11,1,76.000,12.000
P,3,20,2,19,B11,1,80.000,12.000
P,3,21,2,20,B11,1,84.000,12.000
P,3,22,2,21,B11,1,88.000,12.000
P,3,23,2,22,B11,1,92.000,12.000
P,3,24,2,23,B11,1,96.000,12.000
P,3,25,2,24,B11,1,100.000,12.000
P,3,26,2,25,B11,1,104.000,12.000
P,3,27,2,26,B11,1,108.000,12.000
P,3,28,2,27,B11,1,112.000,12.000
P,3,29,2,28,B11,1,116.000,12.000
P,3,30,2,29,B11,1,120.000,12.000
P,3,31,2,30,B11,1,124.000,12.000
P,3,32,2,31,B11,1,128.000,12.000
P,3,33,2,32,B11,1,132.000,12.000
P,3,34,2,33,B11,1,136.000,12.000
P,3,35,2,34,B11,1,140.000,12.000
P,3,36,2,35,B11,1,144.000,12.000
P,3,37,2,36,B11,1,148.000,12.000
P,3,38,2,37,B11,1,152.000,12.000
P,3,39,2,38,B11,1,156.000,12.000
P,3,40,2,39,B11,1,160.000,12.000
P,3,41,2,40,B11,1,164.000,12.000
P,3,42,2,41,B11,1,168.000,12.000
P,3,43,2,42,B11,1,172.000,12.000
P,3,44,2,43,B11,1,176.000,12.000
P,3,45,2,44,B11,1,180.000,12.000
P,3,46,2,45,B11,1,184.000,12.000
P,3,47,2,46,B11,1,188.000,12.000
P,3,48,2,47,B11,1,192.000,12.000
P,3,49,2,48,B11,1,196.000,12.000
P,3,50,2,49,B11,1,200.000,12.000
P,3,51,2,50,B11,1,204.000,12.000
P,3,52,2,51,B11,1,208.000,12.000
P,3,53,2,52,B11,1,212.000,12.000
P,3,54,2,53,B11,1,216.000,12.000
P,3,55,2,54,B11,1,220.000,12.000
P,3,56,2,55,B11,1,224.000,12.000
P,3,57,2,56,B11,1,228.000,12.000
P,3,58,2,57,B11,1,232.000,12.000
P,3,59,2,58,B11,1,236.000,12.000
P,3,60,2,59,B11,1,240.000,12.000
P,3,61,2,60,B11,1,244.000,12.000
P,3,62,2,61,B11,1,248.000,12.000
P,3,63,2,62,B11,1,252.000,12.000
P,3,64,2,63,B8,1,256.000,12.000
P,3,65,,,EDGE,0,260.000,12.000
P,4,0,,,EDGE,0,0.000,16.000
P,4,1,3,0,B11,1,4.000,16.000
P,4,2,3,1,B11,1,8.000,16.000
P,4,3,3,2,B11,1,12.000,16.000
P,4,4,3,3,B11,1,16.000,16.000
P,4,5,3,4,B11,1,20.000,16.000
P,4,6,3,5,B11,1,24.000,16.000
P,4,7,3,6,B11,1,28.000,16.000
P,4,8,3,7,B11,1,32.000,16.000
P,4,9,3,8,B11,1,36.000,16.000
P,4,10,3,9,B11,1,40.000,16.000
P,4,11,3,10,B11,1,44.000,16.000
P,4,12,3,11,B11,1,48.000,16.000
P,4,13,3,12,B11,1,52.000,16.000
P,4,14,3,13,B11,1,56.000,16.000
P,4,15,3,14,B11,1,60.000,16.000
P,4,16,3,15,B11,1,64.000,16.000
P,4,17,3,16,B11,1,68.000,16.000
P,4,18,3,17,B11,1,72.000,16.000
P,4,19,3,18,B11,1,76.000,16.000
P,4,20,3,19,B11,1,80.000,16.000
P,4,21,3,20,B11,1,84.000,16.000
P,4,22,3,21,B11,1,88.000,16.000
P,4,23,3,22,B11,1,92.000,16.000
P,4,24,3,23,B11,1,96.000,16.000
P,4,25,3,24,B11,1,100.000,16.000
P,4,26,3,25,B11,1,104.000,16.000
P,4,27,3,26,B11,1,108.000,16.000
P,4,28,3,27,B11,1,112.000,16.000
P,4,29,3,28,B11,1,116.000,16.000
P,4,30,3,29,B11,1,120.000,16.000
P,4,31,3,30,B11,1,124.000,16.000
P,4,32,3,31,B11,1,128.000,16.000
P,4,33,3,32,B11,1,132.000,16.000
P,4,34,3,33,B11,1,136.000,16.000
P,4,35,3,34,B11,1,140.000,16.000
P,4,36,3,35,B11,1,144.000,16.000
P,4,37,3,36,B11,1,148.000,16.000
P,4,38,3,37,B11,1,152.000,16.000
P,4,39,3,38,B11,1,156.000,16.000
P,4,40,3,39,B11,1,160.000,16.000
P,4,41,3,40,B11,1,164.000,16.000
P,4,42,3,41,B11,1,168.000,16.000
P,4,43,3,42,B11,1,172.000,16.000
P,4,44,3,43,B11,1,176.000,16.000
P,4,45,3,44,B11,1,180.000,16.000
P,4,46,3,45,B11,1,184.000,16.000
P,4,47,3,46,B11,1,188.000,16.000
P,4,48,3,47,B11,1,192.000,16.000
P,4,49,3,48,B11,1,196.000,16.000
P,4,50,3,49,B11,1,200.000,16.000
P,4,51,3,50,B11,1,204.000,16.000
P,4,52,3,51,B11,1,208.000,16.000
P,4,53,3,52,B11,1,212.000,16.000
P,4,54,3,53,B11,1,216.000,16.000
P,4,55,3,54,B11,1,220.000,16.000
P,4,56,3,55,B11,1,224.000,16.000
P,4,57,3,56,B11,1,228.000,16.000
P,4,58,3,57,B11,1,232.000,16.000
P,4,59,3,58,B11,1,236.000,16.000
P,4,60,3,59,B11,1,240.000,16.000
P,4,61,3,60,B11,1,244.000,16.000
P,4,62,3,61,B11,1,248.000,16.000
P,4,63,3,62,B11,1,252.000,16.000
P,4,64,3,63,B8,1,256.000,16.000
P,4,65,,,EDGE,0,260.000,16.000
P,5,0,,,EDGE,0,0.000,20.000
P,5,1,4,0,B11,1,4.000,20.000
P,5,2,4,1,B11,1,8.000,20.000
P,5,3,4,2,B11,1,12.000,20.000
P,5,4,4,3,B11,1,16.000,20.000
P,5,5,4,4,B11,1,20.000,20.000
P,5,6,4,5,B11,1,24.000,20.000
P,5,7,4,6,B11,1,28.000,20.000
P,5,8,4,7,B11,1,32.000,20.000
P,5,9,4,8,B11,1,36.000,20.000
P,5,10,4,9,B11,1,40.000,20.000
P,5,11,4,10,B11,1,44.000,20.000
P,5,12,4,11,B11,1,48.000,20.000
P,5,13,4,12,B11,1,52.000,20.000
P,5,14,4,13,B11,1,56.000,20.000
P,5,15,4,14,B11,1,60.000,20.000
P,5,16,4,15,B11,1,64.000,20.000
P,5,17,4,16,B11,1,68.000,20.000
P,5,18,4,17,B11,1,72.000,20.000
P,5,19,4,18,B11,1,76.000,20.000
P,5,20,4,19,B11,1,80.000,20.000
P,5,21,4,20,B11,1,84.000,20.000
P,5,22,4,21,B11,1,88.000,20.000
P,5,23,4,22,B11,1,92.000,20.000
P,5,24,4,23,B11,1,96.000,20.000
P,5,25,4,24,B11,1,100.000,20.000
P,5,26,4,25,B11,1,104.000,20.000
P,5,27,4,26,B11,1,108.000,20.000
P,5,28,4,27,B11,1,112.000,20.000
P,5,29,4,28,B11,1,116.000,20.000
P,5,30,4,29,B11,1,120.000,20.000
P,5,31,4,30,B11,1,124.000,20.000
P,5,32,4,31,B11,1,128.000,20.000
P,5,33,4,32,B11,1,132.000,20.000
P,5,34,4,33,B11,1,136.000,20.000
P,5,35,4,34,B11,1,140.000,20.000
P,5,36,4,35,B11,1,144.000,20.000
P,5,37,4,36,B11,1,148.000,20.000
P,5,38,4,37,B11,1,152.000,20.000
P,5,39,4,38,B11,1,156.000,20.000
P,5,40,4,39,B11,1,160.000,20.000
P,5,41,4,40,B11,1,164.000,20.000
P,5,42,4,41,B11,1,168.000,20.000
P,5,43,4,42,B11,1,172.000,20.000
P,5,44,4,43,B11,1,176.000,20.000
P,5,45,4,44,B11,1,180.000,20.000
P,5,46,4,45,B11,1,184.000,20.000
P,5,47,4,46,B11,1,188.000,20.000
P,5,48,4,47,B11,1,192.000,20.000
P,5,49,4,48,B11,1,196.000,20.000
P,5,50,4,49,B11,1,200.000,20.000
P,5,51,4,50,B11,1,204.000,20.000
P,5,52,4,51,B11,1,208.000,20.000
P,5,53,4,52,B11,1,212.000,20.000
P,5,54,4,53,B11,1,216.000,20.000
P,5,55,4,54,B11,1,220.000,20.000
P,5,56,4,55,B11,1,224.000,20.000
P,5,57,4,56,B11,1,228.000,20.000
P,5,58,4,57,B11,1,232.000,20.000
P,5,59,4,58,B11,1,236.000,20.000
P,5,60,4,59,B11,1,240.000,20.000
P,5,61,4,60,B11,1,244.000,20.000
P,5,62,4,61,B11,1,248.000,20.000
P,5,63,4,62,B11,1,252.000,20.000
P,5,64,4,63,B9,1,256.000,20.000
P,5,65,,,EDGE,0,260.000,20.000
P,6,0,,,EDGE,0,0.000,24.000
P,6,1,5,0,B11,1,4.000,24.000
P,6,2,5,1,B11,1,8.000,24.000
P,6,3,5,2,B11,1,12.000,24.000
P,6,4,5,3,B11,1,16.000,24.000
P,6,5,5,4,B11,1,20.000,24.000
P,6,6,5,5,B11,1,24.000,24.000
P,6,7,5,6,B11,1,28.000,24.000
P,6,8,5,7,B11,1,32.000,24.000
P,6,9,5,8,B11,1,36.000,24.000
P,6,10,5,9,B11,1,40.000,24.000
P,6,11,5,10,B11,1,44.000,24.000
P,6,12,5,11,B11,1,48.000,24.000
P,6,13,5,12,B11,1,52.000,24.000
P,6,14,5,13,B11,1,56.000,24.000
P,6,15,5,14,B11,1,60.000,24.000
P,6,16,5,15,B11,1,64.000,24.000
P,6,17,5,16,B11,1,68.000,24.000
P,6,18,5,17,B11,1,72.000,24.000
P,6,19,5,18,B11,1,76.000,24.000
P,6,20,5,19,B11,1,80.000,24.000
P,6,21,5,20,B11,1,84.000,24.000
P,6,22,5,21,B11,1,88.000,24.000
P,6,23,5,22,B11,1,92.000,24.000
P,6,24,5,23,B11,1,96.000,24.000
P,6,25,5,24,B11,1,100.000,24.000
P,6,26,5,25,B11,1,104.000,24.000
P,6,27,5,26,B11,1,108.000,24.000
P,6,28,5,27,B11,1,112.000,24.000
P,6,29,5,28,B11,1,116.000,24.000
P,6,30,5,29,B11,1,120.000,24.000
P,6,31,5,30,B11,1,124.000,24.000
P,6,32,5,31,B11,1,128.000,24.000
P,6,33,5,32,B11,1,132.000,24.000
P,6,34,5,33,B11,1,136.000,24.000
P,6,35,5,34,B11,1,140.000,24.000
P,6,36,5,35,B11,1,144.000,24.000
P,6,37,5,36,B11,1,148.000,24.000
P,6,38,5,37,B11,1,152.000,24.000
P,6,39,5,38,B11,1,156.000,24.000
P,6,40,5,39,B11,1,160.000,24.000
P,6,41,5,40,B11,1,164.000,24.000
P,6,42,5,41,B11,1,168.000,24.000
P,6,43,5,42,B11,1,172.000,24.000
P,6,44,5,43,B11,1,176.000,24.000
P,6,45,5,44,B11,1,180.000,24.000
P,6,46,5,45,B11,1,184.000,24.000
P,6,47,5,46,B11,1,188.000,24.000
P,6,48,5,47,B11,1,192.000,24.000
P,6,49,5,48,B11,1,196.000,24.000
P,6,50,5,49,B11,1,200.000,24.000
P,6,51,5,50,B11,1,204.000,24.000
P,6,52,5,51,B11,1,208.000,24.000
P,6,53,5,52,B11,1,212.000,24.000
P,6,54,5,53,B11,1,216.000,24.000
P,6,55,5,54,B11,1,220.000,24.000
P,6,56,5,55,B11,1,224.000,24.000
P,6,57,5,56,B11,1,228.000,24.000
P,6,58,5,57,B11,1,232.000,24.000
P,6,59,5,58,B11,1,236.000,24.000
P,6,60,5,59,B11,1,240.000,24.000
P,6,61,5,60,B11,1,244.000,24.000
P,6,62,5,61,B11,1,248.000,24.000
P,6,63,5,62,B11,1,252.000,24.000
P,6,64,5,63,B9,1,256.000,24.000
P,6,65,,,EDGE,0,260.000,24.000
P,7,0,,,EDGE,0,0.000,28.000
P,7,1,6,0,B11,1,4.000,28.000
P,7,2,6,1,B11,1,8.000,28.000
P,7,3,6,2,B11,1,12.000,28.000
P,7,4,6,3,B11,1,16.000,28.000
P,7,5,6,4,B11,1,20.000,28.000
P,7,6,6,5,B11,1,24.000,28.000
P,7,7,6,6,B11,1,28.000,28.000
P,7,8,6,7,B11,1,32.000,28.000
P,7,9,6,8,B11,1,36.000,28.000
P,7,10,6,9,B11,1,40.000,28.000
P,7,11,6,10,B11,1,44.000,28.000
P,7,12,6,11,B11,1,48.000,28.000
P,7,13,6,12,B11,1,52.000,28.000
P,7,14,6,13,B11,1,56.000,28.000
P,7,15,6,14,B11,1,60.000,28.000
P,7,16,6,15,B11,1,64.000,28.000
P,7,17,6,16,B11,1,68.000,28.000
P,7,18,6,17,B11,1,72.000,28.000
P,7,19,6,18,B11,1,76.000,28.000
P,7,20,6,19,B11,1,80.000,28.000
P,7,21,6,20,B11,1,84.000,28.000
P,7,22,6,21,B11,1,88.000,28.000
P,7,23,6,22,B11,1,92.000,28.000
P,7,24,6,23,B11,1,96.000,28.000
P,7,25,6,24,B11,1,100.000,28.000
P,7,26,6,25,B11,1,104.000,28.000
P,7,27,6,26,B11,1,108.000,28.000
P,7,28,6,27,B11,1,112.000,28.000
P,7,29,6,28,B11,1,116.000,28.000
P,7,30,6,29,B11,1,120.000,28.000
P,7,31,6,30,B11,1,124.000,28.000
P,7,32,6,31,B11,1,128.000,28.000
P,7,33,6,32,B11,1,132.000,28.000
P,7,34,6,33,B11,1,136.000,28.000
P,7,35,6,34,B11,1,140.000,28.000
P,7,36,6,35,B11,1,144.000,28.000
P,7,37,6,36,B11,1,148.000,28.000
P,7,38,6,37,B11,1,152.000,28.000
P,7,39,6,38,B11,1,156.000,28.000
P,7,40,6,39,B11,1,160.000,28.000
P,7,41,6,40,B11,1,164.000,28.000
P,7,42,6,41,B11,1,168.000,28.000
P,7,43,6,42,B11,1,172.000,28.000
P,7,44,6,43,B11,1,176.000,28.000
P,7,45,6,44,B11,1,180.000,28.000
P,7,46,6,45,B11,1,184.000,28.000
P,7,47,6,46,B11,1,188.000,28.000
P,7,48,6,47,B11,1,192.000,28.000
P,7,49,6,48,B11,1,196.000,28.000
P,7,50,6,49,B11,1,200.000,28.000
P,7,51,6,50,B11,1,204.000,28.000
P,7,52,6,51,B11,1,208.000,28.000
P,7,53,6,52,B11,1,212.000,28.000
P,7,54,6,53,B11,1,216.000,28.000
P,7,55,6,54,B11,1,220.000,28.000
P,7,56,6,55,B11,1,224.000,28.000
P,7,57,6,56,B11,1,228.000,28.000
P,7,58,6,57,B11,1,232.000,28.000
P,7,59,6,58,B11,1,236.000,28.000
P,7,60,6,59,B11,1,240.000,28.000
P,7,61,6,60,B11,1,244.000,28.000
P,7,62,6,61,B11,1,248.000,28.000
P,7,63,6,62,B11,1,252.000,28.000
P,7,64,6,63,B9,1,256.000,28.000
P,7,65,,,EDGE,0,260.000,28.000
P,8,0,,,EDGE,0,0.000,32.000
P,8,1,7,0,B11,1,4.000,32.000
P,8,2,7,1,B11,1,8.000,32.000
P,8,3,7,2,B11,1,12.000,32.000
P,8,4,7,3,B11,1,16.000,32.000
P,8,5,7,4,B11,1,20.000,32.000
P,8,6,7,5,B11,1,24.000,32.000
P,8,7,7,6,B11,1,28.000,32.000
P,8,8,7,7,B11,1,32.000,32.000
P,8,9,7,8,B11,1,36.000,32.000
P,8,10,7,9,B11,1,40.000,32.000
P,8,11,7,10,B11,1,44.000,32.000
P,8,12,7,11,B11,1,48.000,32.000
P,8,13,7,12,B11,1,52.000,32.000
P,8,14,7,13,B11,1,56.000,32.000
P,8,15,7,14,B11,1,60.000,32.000
P,8,16,7,15,B11,1,64.000,32.000
P,8,17,7,16,B11,1,68.000,32.000
P,8,18,7,17,B11,1,72.000,32.000
P,8,19,7,18,B11,1,76.000,32.000
P,8,20,7,19,B11,1,80.000,32.000
P,8,21,7,20,B11,1,84.000,32.000
P,8,22,7,21,B11,1,88.000,32.000
P,8,23,7,22,B11,1,92.000,32.000
P,8,24,7,23,B11,1,96.000,32.000
P,8,25,7,24,B11,1,100.000,32.000
P,8,26,7,25,B11,1,104.000,32.000
P,8,27,7,26,B11,1,108.000,32.000
P,8,28,7,27,B11,1,112.000,32.000
P,8,29,7,28,B11,1,116.000,32.000
P,8,30,7,29,B11,1,120.000,32.000
P,8,31,7,30,B11,1,124.000,32.000
P,8,32,7,31,B11,1,128.000,32.000
P,8,33,7,32,B11,1,132.000,32.000
P,8,34,7,33,B11,1,136.000,32.000
P,8,35,7,34,B11,1,140.000,32.000
P,8,36,7,35,B11,1,144.000,32.000
P,8,37,7,36,B11,1,148.000,32.000
P,8,38,7,37,B11,1,152.000,32.000
P,8,39,7,38,B11,1,156.000,32.000
P,8,40,7,39,B11,1,160.000,32.000
P,8,41,7,40,B11,1,164.000,32.000
P,8,42,7,41,B11,1,168.000,32.000
P,8,43,7,42,B11,1,172.000,32.000
P,8,44,7,43,B11,1,176.000,32.000
P,8,45,7,44,B11,1,180.000,32.000
P,8,46,7,45,B11,1,184.000,32.000
P,8,47,7,46,B11,1,188.000,32.000
P,8,48,7,47,B11,1,192.000,32.000
P,8,49,7,48,B11,1,196.000,32.000
P,8,50,7,49,B11,1,200.000,32.000
P,8,51,7,50,B11,1,204.000,32.000
P,8,52,7,51,B11,1,208.000,32.000
P,8,53,7,52,B11,1,212.000,32.000
P,8,54,7,53,B11,1,216.000,32.000
P,8,55,7,54,B11,1,220.000,32.000
P,8,56,7,55,B11,1,224.000,32.000
P,8,57,7,56,B11,1,228.000,32.000
P,8,58,7,57,B11,1,232.000,32.000
P,8,59,7,58,B11,1,236.000,32.000
P,8,60,7,59,B11,1,240.000,32.000
P,8,61,7,60,B11,1,244.000,32.000
P,8,62,7,61,B11,1,248.000,32.000
P,8,63,7,62,B11,1,252.000,32.000
P,8,64,7,63,B9,1,256.000,32.000
P,8,65,,,EDGE,0,260.000,32.000
P,9,0,,,EDGE,0,0.000,36.000
P,9,1,8,0,B11,1,4.000,36.000
P,9,2,8,1,B11,1,8.000,36.000
P,9,3,8,2,B11,1,12.000,36.000
P,9,4,8,3,B11,1,16.000,36.000
P,9,5,8,4,B11,1,20.000,36.000
P,9,6,8,5,B11,1,24.000,36.000
P,9,7,8,6,B11,1,28.000,36.000
P,9,8,8,7,B11,1,32.000,36.000
P,9,9,8,8,B11,1,36.000,36.000
P,9,10,8,9,B11,1,40.000,36.000
P,9,11,8,10,B11,1,44.000,36.000
P,9,12,8,11,B11,1,48.000,36.000
